comic_no,Book Title,Issue,Vol,Month,Year,genre,link,our_idx,img_folderpath,_old_comic_no,
1133,The Incredible Hulk #005,hulk,,,,superhero|action,,1176,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4627,
1134,The Incredible Hulk #006,hulk,,,,superhero|action,,1177,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4628,
1135,The Incredible Hulk #102,hulk,,,,superhero|action,,1178,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4629,
1136,The Incredible Hulk #103,hulk,,,,superhero|action,,1179,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4630,
1137,The Incredible Hulk #104,hulk,,,,superhero|action,,1180,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4631,
1138,The Incredible Hulk #105,hulk,,,,superhero|action,,1181,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4632,
1139,The Incredible Hulk #106,hulk,,,,superhero|action,,1182,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4633,
1140,The Incredible Hulk #107,hulk,,,,superhero|action,,1183,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4634,
1141,The Incredible Hulk #108,hulk,,,,superhero|action,,1184,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4635,
1142,The Incredible Hulk #109,hulk,,,,superhero|action,,1185,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4636,
1143,The Incredible Hulk #110,hulk,,,,superhero|action,,1186,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4637,
1144,The Incredible Hulk #111,hulk,,,,superhero|action,,1187,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4638,
1145,The Incredible Hulk #112,hulk,,,,superhero|action,,1188,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4639,
1146,The Incredible Hulk #113,hulk,,,,superhero|action,,1189,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4640,
1147,The Incredible Hulk #114,hulk,,,,superhero|action,,1190,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4641,
1148,The Incredible Hulk #115,hulk,,,,superhero|action,,1191,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4642,
1149,The Incredible Hulk #116,hulk,,,,superhero|action,,1192,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4643,
1150,The Incredible Hulk #117,hulk,,,,superhero|action,,1193,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4644,
1151,The Incredible Hulk #118,hulk,,,,superhero|action,,1194,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4645,
1152,The Incredible Hulk #119,hulk,,,,superhero|action,,1195,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4646,
1153,The Incredible Hulk #120,hulk,,,,superhero|action,,1196,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4647,
1154,The Incredible Hulk #121,hulk,,,,superhero|action,,1197,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4648,
1155,The Incredible Hulk #122,hulk,,,,superhero|action,,1198,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4649,
1156,The Incredible Hulk Annual #001,hulk,,,,superhero|action,,1199,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\hulk\page_img,4650,
1157,Tales of Suspense #39,iron_man,,,,superhero|action,,1200,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4651,
1158,Tales of Suspense #40,iron_man,,,,superhero|action,,1201,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4652,
1159,Tales of Suspense #41,iron_man,,,,superhero|action,,1202,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4653,
1160,Tales of Suspense #42,iron_man,,,,superhero|action,,1203,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4654,
1161,Tales of Suspense #43,iron_man,,,,superhero|action,,1204,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4655,
1162,Tales of Suspense #44,iron_man,,,,superhero|action,,1205,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4656,
1163,Tales of Suspense #45,iron_man,,,,superhero|action,,1206,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4657,
1164,Tales of Suspense #46,iron_man,,,,superhero|action,,1207,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4658,
1165,Tales of Suspense #47,iron_man,,,,superhero|action,,1208,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4659,
1166,Tales of Suspense #48,iron_man,,,,superhero|action,,1209,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4660,
1167,Tales of Suspense #49,iron_man,,,,superhero|action,,1210,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4661,
1168,Tales of Suspense #50,iron_man,,,,superhero|action,,1211,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4662,
1169,Tales of Suspense #51,iron_man,,,,superhero|action,,1212,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4663,
1170,Tales of Suspense #52,iron_man,,,,superhero|action,,1213,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4664,
1171,Tales of Suspense #53,iron_man,,,,superhero|action,,1214,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4665,
1172,Tales of Suspense #54,iron_man,,,,superhero|action,,1215,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4666,
1173,Tales of Suspense #55,iron_man,,,,superhero|action,,1216,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4667,
1174,Tales of Suspense #56,iron_man,,,,superhero|action,,1217,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4668,
1175,Tales of Suspense #57,iron_man,,,,superhero|action,,1218,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4669,
1176,Tales of Suspense #58,iron_man,,,,superhero|action,,1219,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4670,
1177,Tales of Suspense #59,iron_man,,,,superhero|action,,1220,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4671,
1178,Tales of Suspense #60,iron_man,,,,superhero|action,,1221,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4672,
1179,Tales of Suspense #61,iron_man,,,,superhero|action,,1222,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4673,
1180,Tales of Suspense #62,iron_man,,,,superhero|action,,1223,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4674,
1181,Tales of Suspense #63,iron_man,,,,superhero|action,,1224,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4675,
1182,Tales of Suspense #64,iron_man,,,,superhero|action,,1225,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4676,
1183,Tales of Suspense #65,iron_man,,,,superhero|action,,1226,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4677,
1184,Tales of Suspense #66,iron_man,,,,superhero|action,,1227,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4678,
1185,Tales of Suspense #67,iron_man,,,,superhero|action,,1228,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4679,
1186,Tales of Suspense #68,iron_man,,,,superhero|action,,1229,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4680,
1187,Tales of Suspense #69,iron_man,,,,superhero|action,,1230,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4681,
1188,Tales of Suspense #70,iron_man,,,,superhero|action,,1231,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4682,
1189,Tales of Suspense #71,iron_man,,,,superhero|action,,1232,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4683,
1190,Tales of Suspense #72,iron_man,,,,superhero|action,,1233,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4684,
1191,Tales of Suspense #73,iron_man,,,,superhero|action,,1234,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4685,
1192,Tales of Suspense #74,iron_man,,,,superhero|action,,1235,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4686,
1193,Tales of Suspense #75,iron_man,,,,superhero|action,,1236,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4687,
1194,Tales of Suspense #76,iron_man,,,,superhero|action,,1237,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4688,
1195,Tales of Suspense #77,iron_man,,,,superhero|action,,1238,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4689,
1196,Tales of Suspense #78,iron_man,,,,superhero|action,,1239,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4690,
1197,Tales of Suspense #79,iron_man,,,,superhero|action,,1240,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4691,
1198,Tales of Suspense #80,iron_man,,,,superhero|action,,1241,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4692,
1199,Tales of Suspense #81,iron_man,,,,superhero|action,,1242,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4693,
1200,Tales of Suspense #82,iron_man,,,,superhero|action,,1243,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4694,
1201,Tales of Suspense #83,iron_man,,,,superhero|action,,1244,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4695,
1202,Tales of Suspense #84,iron_man,,,,superhero|action,,1245,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4696,
1203,Tales of Suspense #85,iron_man,,,,superhero|action,,1246,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4697,
1204,Tales of Suspense #86,iron_man,,,,superhero|action,,1247,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4698,
1205,Tales of Suspense #87,iron_man,,,,superhero|action,,1248,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4699,
1206,Tales of Suspense #88,iron_man,,,,superhero|action,,1249,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4700,
1207,Tales of Suspense #89,iron_man,,,,superhero|action,,1250,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4701,
1208,Tales of Suspense #90,iron_man,,,,superhero|action,,1251,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4702,
1209,Tales of Suspense #91,iron_man,,,,superhero|action,,1252,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4703,
1210,Tales of Suspense #92,iron_man,,,,superhero|action,,1253,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4704,
1211,Tales of Suspense #93,iron_man,,,,superhero|action,,1254,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4705,
1212,Tales of Suspense #94,iron_man,,,,superhero|action,,1255,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4706,
1213,Tales of Suspense #95,iron_man,,,,superhero|action,,1256,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4707,
1214,Tales of Suspense #96,iron_man,,,,superhero|action,,1257,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4708,
1215,Tales of Suspense #97,iron_man,,,,superhero|action,,1258,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4709,
1216,Tales of Suspense #98,iron_man,,,,superhero|action,,1259,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4710,
1217,Tales of Suspense #99,iron_man,,,,superhero|action,,1260,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4711,
1218,Tales of Suspense 001 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1261,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4712,
1219,Tales of Suspense 002 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1262,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4713,
1220,Tales of Suspense 003 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1263,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4714,
1221,Tales of Suspense 004 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1264,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4715,
1222,Tales of Suspense 005 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1265,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4716,
1223,Tales of Suspense 006 (1959) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1266,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4717,
1224,Tales of Suspense 007 (1960) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1267,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4718,
1225,Tales of Suspense 008 (1960) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1268,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4719,
1226,Tales of Suspense 009 (1960) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1269,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4720,
1227,Tales of Suspense 010 (1960) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1270,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4721,
1228,Tales of Suspense 011 (1960) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1271,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4722,
1229,Tales of Suspense 012 (1960) (digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1272,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4723,
1230,Tales of Suspense 013 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1273,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4724,
1231,Tales of Suspense 014 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1274,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4725,
1232,Tales of Suspense 015 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1275,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4726,
1233,Tales of Suspense 016 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1276,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4727,
1234,Tales of Suspense 017 (1961) (chums fills),iron_man,,,,superhero|action,,1277,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4728,
1235,Tales of Suspense 018 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1278,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4729,
1236,Tales of Suspense 019 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1279,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4730,
1237,Tales of Suspense 020 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1280,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4731,
1238,Tales of Suspense 021 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1281,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4732,
1239,Tales of Suspense 022 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1282,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4733,
1240,Tales of Suspense 023 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1283,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4734,
1241,Tales of Suspense 024 (1961) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1284,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4735,
1242,Tales of Suspense 025 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1285,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4736,
1243,Tales of Suspense 026 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1286,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4737,
1244,Tales of Suspense 027 (1962) (Digital) (Zone-Empire),iron_man,,,,superhero|action,,1287,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4738,
1245,Tales of Suspense 028 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1288,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4739,
1246,Tales of Suspense 029 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1289,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4740,
1247,Tales of Suspense 030 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1290,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4741,
1248,Tales of Suspense 031 (1962) (Digital) (AnPymGold-Empire),iron_man,,,,superhero|action,,1291,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4742,
1249,Tales of Suspense 032 (1962) (c2c),iron_man,,,,superhero|action,,1292,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4743,
1250,Tales of Suspense 033 (1962) (c2c) (chums),iron_man,,,,superhero|action,,1293,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4744,
1251,Tales of Suspense 034 (1962) (chums fills),iron_man,,,,superhero|action,,1294,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4745,
1252,Tales of Suspense 035 (1962) (Digital) (Zone-Empire),iron_man,,,,superhero|action,,1295,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4746,
1253,Tales of Suspense 036 (1962) (Atlas) (c2c) (chums),iron_man,,,,superhero|action,,1296,C:\Users\Suraj Shashidhar\Documents\thesis\famous_comics_titles\iron_man\page_img,4747,
